id,question,context_0,context_1,context_2,context_3,relevant,answer_text,answer_start
001ba46013f01137c05bbce46897fa69,誰為現任神戶市長?,5705,5485,153,7441,153,久元喜造,623
0c99bcdcd87f15107381df6978705715,滑行道可以防止哪種車因煞車失靈導致意外？,4848,388,894,8989,894,大型車,109
ad1ed42285f5ff6dc466ce98dd31f12a,索隱派的代表為誰?,6654,6952,2048,6043,2048,蔡元培,39
f2d87f3aff5e5b7a5f6203114143417d,九龍半島和荃灣新市鎮都是哪一地區的都會區？,4550,2057,2963,5950,4550,香港,187
ad7c0944d8e173d81302d5644f04bb3b,袁世凱在中華民國成立之後擔任了哪一個職位?,5155,5154,4224,8763,8763,中華民國臨時大總統,23
225bae95c580fc75cce34576cd357cde,廣大普通黨員中，一個精英或者特權階層可享有購買外國商品，或者可以讓子女獲得哪方面的機會?,8220,1285,7423,588,1285,優良工作機會,156
aba7c98e7236f1ec5546f828efd44a93,宋孝宗時使用了什麼來確保貨幣的信用？,5620,6952,1846,5950,1846,中半納入,209
ae7b1ef6f3979d6677b225dfe201e423,恰克圖條約是在哪一個皇帝在位時簽訂的?,8722,8562,6952,5064,8722,雍正帝,314
710b05ca2273dc619791066d48830db1,除了英語、法語和西班牙語之外最多國家使用的官方語言是哪一種語言?,4679,3915,6952,4437,4679,阿拉伯語,0
39651c07489c85716403c62519febf64,超過約多少溫度鎂會開始燃燒？,8540,3129,7228,1481,1481,攝氏500度,264
6899399affeb8acbe9a7904a94534e45,運河附近茂密的玉林中充滿三種危險的生物，除了蜘蛛、毒蛇，還有甚麼?,4344,4317,1885,8989,1885,昆蟲,364
6acb11026bebb8c732018cd0aec3be20,臺灣民主自治同盟在哪一年成立?,2339,3086,7830,7017,3086,1947年,66
91ee73cd47d36ab3a5b7fdb4a01a3c71,余玠使用什麼概念來鞏固川西地區？,1716,8987,7497,1240,8987,守點不守線，連點而成線,331
e28101935e87e1614800656950b70787,由於軍備競賽，英國於1906年第一艘的哪一個戰艦下水?,8541,7839,2146,6490,8541,無畏艦,412
e5e0c203a34287f9c2aa7a7a30541a81,馬克沁機槍的崛起和哪一場戰爭有關?,750,8264,1611,6952,1611,一次世界大戰,235
067967adcbe2c517f8b23875b7355df8,鄭和是哪一個朝代的人?,4248,6952,6113,7497,6113,明代,64
00ad405d5ccb0d2e5f5212f6df83aa1c,漢武帝時期因鹽鐵專賣、平準均輸政策，導致商人將注意力移轉到哪裡?,7571,7497,7673,6959,6959,土地買賣,81
e2c1b3fa0248045b6382e6c85e4bb0f3,肯尼思•沃爾茲將什麼主義稱為結構現實主義?,4419,1803,962,1240,1803,新現實主義,0
bdaf4941e1a595e3dd4ac0857f84dee0,哪一個公司負責營運巴黎及其近郊的公交車路網?,5885,8354,898,1716,898,巴黎大眾運輸公司,113
d1a98fc8e3e7a91c2fe857e49c00460c,古巴的首都在哪裡?,5886,6969,3466,7049,3466,哈瓦那,0
60ff77535951aa5a8cdefc6c0fe94ed8,朱德是由誰扶養長大,2007,6528,8430,214,6528,陳玉珍,221
b3a83925365625fa67786031d1bb9c1c,中島美雪是哪國人?,3188,3729,1309,8264,3188,日本,345
4d22a99474262127f6e46594663f5d05,遣于仲文詩的目的為叫于仲文幹嘛？,7358,308,5950,2279,7358,勸他「知足」退兵,41
b5147a943fa8656875603b5873bcac14,於哪一個世紀之後騎兵才開始退出戰爭而被各種戰車和直升機取代?,406,2317,157,2146,157,20世紀,3
0520230d8bf8eb4764cb899cf42ee4ee,描述電磁輻射與物質之間的交互作用的量子理論指的是哪一種學科?,3730,6952,8587,8462,3730,量子電動力學,430
1aa84438151aaba747365582e1b7a66d,日本被迫歸還遼東半島是由於誰的介入?,2322,7629,555,24,555,俄國,8
da7a1e3ce5f68871e6d03847c7b5bfa2,中國大陸居民必須申請甚麼東西才可進入香港?,6925,4305,5337,2475,2475,往來港澳通行證,224
dc5f459afb213d669eb179302641793a,胚胎或胎兒在哺乳類雌性體內孕育成長的過程稱之為?,3573,3044,5417,6476,5417,妊娠,0
e1e239af7d625f0c4816c61a64b24550,哪種禮是將受洗者須全身浸入水中?,2751,61,2673,612,61,浸禮,89
d0f7d4d44443b4fe655bd332ea0600cf,被內定為太子妃的人是誰?,1587,5391,5922,778,778,久彌宮良子,21
bf6f878a9fec49854bdc85df4dab4a64,唐朝時長安有被什麼國家攻陷過？,876,5488,7843,7497,7843,吐蕃,242
a75c95003508a5b46c7335ba6016a037,不僅僅江山穩定，軍事貴族戰功大者，導致社會怎麼了?,7423,7497,4117,4907,4117,腐化變質,42
a112000bc0179e0165b4d9e9fc05229a,《隆重登場》這張專輯在哪一年推出?,667,8693,5718,985,8693,2001年,0
de0286595dc5734f74af2ccb6aa25970,在何時建立了交趾郡?,7507,8413,5922,8417,8417,前112年,293
15dfa490264fc8555c0c074cfb38e876,李宗仁在哪一年從小學堂畢業?,6022,6859,5922,5014,5014,1911年,22
ae857ca1622d796142d5f16fcb29e201,哪個會屬於大公教會傳統?,39,4334,6925,8220,39,聖公會,142
3d50827100692c67e5fd0c03c4fa4686,漢城在什麼時候重新回到韓國脫離北韓的占領？,1700,3500,2322,87,3500,9月25日,333
e2f46aec64e95f66f8e351fd67223960,朝鮮是什麼主義的國家?,1430,4678,7017,2322,4678,封建主義,23
9179dea60d5ad421759e5ec05026707e,沖繩縣內最大的民俗節慶活動在每年的哪一個月份舉行?,3155,7497,2837,2168,3155,五月,231
c71085bfa2f4dd5770f5193a3ffebd07,道奇體育場於何年正式啟用?,3637,1270,281,3337,281,1962年,15
1365c7e99cf945109d9e8a78ed1d42cc,哪一種時區被聖皮耶與密克隆群島採用？,5094,7497,4578,1169,5094,世界協調時間-3,340
1ddb2bf7419b36761d5042f5041fc866,誰是代表校董事會的意願?,8905,6952,1415,5905,8905,最高級行政人員,44
3e5f761b69790f569499260d3e67da17,對教宗遺體的解剖是被禁止的，此規定是哪一個國家的?,1902,2519,6043,7823,7823,梵蒂岡,430
dda06411486a6c6f250584749d69b512,英語國家的聖誕景象，在誰的作品中可以看出?,6069,5950,5888,5871,5871,狄更斯,3
7ebc98fbe53c8b18a8074163ad071c48,哪一種生物是大貓熊的祖先?,4097,5734,3254,6952,3254,始貓熊,339
7f73a64ac8cbbc8cf132ca57f5c0c6cd,2015年8月時在多明尼加的銀行中45多明尼加比索可以換多少美金？,1554,6322,7914,1532,7914,1,281
391dd25372093d192153fc3a578fef03,可口可樂在哪個市場的成長速度超越全世界的其他地方?,6423,4530,2728,5950,4530,非洲市場,155
bd2c819827687ee7ab46c11e1aed8af3,牛頓研究光學的初衷是為了改進甚麼儀器?,5048,3017,7566,4136,4136,光學儀器,112
070abf0971fab17236d63a6ce4588992,什麼行動是奧林匹克的精神的重心？,7497,5817,3106,3250,5817,參與,10
f1e8205e875240bbaa6c63e4e1d3367a,何者為非傳統學生提供文學學士學位的文理學院?,8905,6333,8119,6724,8905,通識教育學院,451
14f9dd20b6aa890414f28a48122e8ef5,2個小時相當於中國古代的什麼時間單位？,917,6925,8114,7497,8114,時辰,234
a89891dae8113a63e8b47ca27aa39493,如果行使權利時損害了他人的合法權利則會造成什麼狀況？,5950,2752,802,3727,802,權利濫用,246
0590c20ad6dad0469ab951a9de05450a,香港的市區重建局室根據什麼成立的？,8236,2322,4785,4754,8236,市區重建局法例,116
cc596ebacbf1697628247e5ae8c218b6,梅賽德斯-賓士這一汽車品牌的總部設在何處?,8143,937,5041,6925,937,德國斯圖加特,32
2ecc1f1f3d788ea5523289ad770b1ef5,哪一個學院最晚建立?,2514,2903,5737,5011,5737,第六學院,212
645bd13dbed712f831ad4df49d3cbfe6,「不好酒色，脫粟粗糲，與其下共甘苦」指的是誰?,3376,5950,5298,4392,5298,李自成,369
092d7e7610f7496471d0d65449109eb5,足利尊氏讓哪一位天皇即位並且開設室町幕府?,1056,2438,7985,6029,6029,光明天皇,62
e697a9db56ce7d2fe4c73bc436cc2f57,為何1024高地被奪下對朝鮮人民軍反斜面的坑道戰術的壓制效果不大？,7701,4055,7402,8920,7701,其距離傷心嶺有7公里遠,146
57952219ebd655a4442c980f04d30df7,橫濱市於1978年的人口數僅次於哪一個城市?,1716,7497,1686,4517,4517,東京都區部,338
4ebfc714a3b5988d34b5c7bc67f8f4c6,民視於西元幾年正式啟用第一棟獨棟總部?,1076,4087,5513,1270,1076,2015年,249
08b0c6352d180e2c4099a06e0414ebcd,在鐵路的早期，有必要設立真正的障礙，是因為當時的車輛是以哪一種類型的車為主?,3981,5950,6043,6952,3981,畜力車,141
b4b74850e4458192059a4d59576a8aef,殷墟最重要的組成部分位於洹河的哪一岸?,7049,7051,564,1207,7051,南岸,4
ff1c8783a85279a1cefa3b486f224291,曾氏宗法選編了一部甚麼作為文的典範?,2710,6444,3048,5048,6444,《經史百家雜鈔》,123
4df03a883613224a1edcc76458a1b7fc,歷史學家稱在距今約3200-3900年前閔行區西部馬橋地區生活的先民為?,6925,133,7228,510,510,馬橋文化,269
f14d010818edb67f16db9f79fbb14a7f,美國第一個軍艦雷達XAF試驗成功是於西元幾年?,7497,5154,2146,5204,5204,1937年,0
fb3e2fa8d46bce6dbaabd2f89a4ff7ec,印歐語是哪一種語言型態?,7662,1222,5007,7860,5007,印歐語,2
158e53f965f124f8978f86f3de1ffd1e,斐揚俱樂部是由擁有什麼主張的人們組成的？,6952,7774,6043,1397,7774,維持現狀，保留王政,139
dd4192a1c4a33cb311b9870116e2d3ad,銠可以在哪一種合金中作為催化劑?,7062,6325,4963,6952,7062,鉑合金,137
d66b612e62bf1c207e5d1e8682ac7b4f,卡特在哪一年時被派遣領導一支美國維護隊伍協助關閉反應爐?,1077,2146,7497,2230,1077,1952年,195
ae9203e8c7b788ac1f406d0a8c20e3d9,王世杰和誰在2月22日開始草擬文告?,3108,514,6229,2569,3108,陶希聖,368
c7233251a6fe89b9e1b84f161e71ce3d,盧安達境內市轄區和區的其行政部門為何?,6828,6309,5570,1240,5570,執行委員會,98
731de86f91e09c19d69802bb1ecef992,誰認為滿洲國並非是一個獨立的國家？,744,7497,2186,2133,2186,尾崎行雄,199
deeb7fc6a9d8e9245e5435b2569b02c1,范師溫在哪一年攻進國都昇龍?,7519,2355,4725,7049,4725,1389年,212
2994fe199c4152311496c2b06c3cf93d,可以種植小麥的北緯範圍最高可以到多少度？,161,7552,8264,3935,3935,50,199
8d5ce9cec744baa6ddb722c7bdd84085,由於火衛一的軌道具有哪個特性而使得火衛一的轉動快於火星的自轉?,318,92,8201,5950,8201,離火星很近,216
2a08f5d3cd9b38910bbbb1b95418d598,在哪一年的時候，曼尼托巴的第一個新教學校正式成立?,5391,7597,4940,702,4940,1820年,302
31ff216ecf275b770eb7f9302a1ec71b,在1960-70年代，哪一門哲學才作為一個獨立的哲學領域出現?,2419,7195,7450,2527,2419,生物學哲學,72
576688f7d6fa59907c4a6206e9041272,要求法官專職化，並將法官與立法者區分開來這是哪位皇帝推行的司法改革的重要核心?,4785,3796,7423,4138,3796,查士丁尼一世,813
e3734e71cb1920bff04a2896eb1b13c7,赫本於哪一年過世?,2160,3048,125,2823,2160,1911年,473
8f2f9efc7c1bc7490d58d042f7df73ce,2006年，美國綠色建築委員會選擇了哥倫比亞大學作為什麼計劃的試點?,1358,1716,5213,3272,3272,領先能源與環境設計,71
25bfbfe6a4a15bc80a8d9746222a53b4,所有野生動物的天敵為？,5950,6341,1134,4418,1134,人類,108
c5ae5fa6cf302ac84594ee029795496d,蘇聯準備和哪個國家建交,5705,6703,1141,3104,6703,韓國,272
9c09c5b5e282d6980ac374e9056ca582,在亞洲各地區什麼東西是人民最重要的主食?,5755,1163,5950,6952,1163,大米,292
a7d4cfba16a48c8911fa4c8a440930e3,塞爾維亞的氣候屬於?,8963,2566,2146,4995,2566,溫帶大陸性氣候,371
5931b67edf44ef2b552a6021e24eec1a,陳朝的太學科試是模仿中國的哪一個朝代?,2128,5126,7497,5662,5126,宋朝,57
81b72c638f75bba59ad7359c78b94a68,哪條河流讓尖石鄉會在颱風來臨時列為土石流高度警戒區？,5508,1716,126,2141,2141,頭前溪,209
082009bb16d0b3fcbb528a0ac4759f20,英格蘭王詹姆士一世在何時登基?,3476,2384,147,7497,2384,1603年,183
bdf6a1dff56c643b4532d858f2edf563,現今許多使用光纖等方式通訊，假如遠距離，可透過什麼方式?,1158,1789,8912,5041,1789,衛星通訊,78
322743f9344c7d48efb5063d44e98870,「玷辱士林之衣冠敗類，廿四史文學傳所無之奸惡小人」指的是誰?,7571,831,5693,2217,5693,魯迅,0
c9c6ce4d1524176dcfb2a4c3e4a3fe6b,後東羅馬哪個王朝的皇帝企圖恢復軍區制，但最終仍無法成功?,7657,753,6355,2342,753,科穆寧王朝,203
8e1c097c8b25bec8903e7c159429a9f3,安德烈·梅耶於什麼項目擔任工程師？,4585,5066,8959,1270,8959,雙子星計劃,0
ec63d0dd9d7e44aac211e8df6f49ce0a,《DragonQuest》屬於哪一個公司?,8678,8893,2509,6311,8893,TSR,295
dbb70ce5473020de3587b2a2bbfa57f9,在阿爾扎赫建立城市，且以自己的名字命名的人為誰?,8688,1830,239,5950,239,提格蘭大帝,273
e2412ee6c7348990bf86dba1bd83e438,哪一作品中有描寫人類與老虎之間的感情之情節？,4418,7080,5922,4478,4418,白虎之咒,214
6a3aeb209fcdf768193ed39e61fc3f1c,2008年初時美國由於什麼原因而造成房地產崩盤?,7497,5154,5777,5515,5515,次級風暴,306
5d56d23eef9c20370da4d9aa9ca07ee7,也因為內戰以及被侵略，多少敘利亞人逃出家園?,6849,883,613,4640,883,400萬,163
2eea3fb834b1ac72b77be3ae1438cf93,銀道的起點位於哪?,2235,5662,840,7552,840,銀河中心,114
86c28a16deaff7455f56ade44f8d7f9a,庫德族的成員大多為信仰哪一種教派的穆斯林?,7402,3711,6976,7017,3711,遜尼派,194
0280ce98e4116370863f7def31d88366,香港特別行政區的誰，為香港大學與其他當地高校的校監，以及校長?,5641,8813,7960,1229,7960,特首,23
1971f003847478bcfede53c50caf3350,中國的國際形象因什麼戰爭而大大改變？,2322,4055,5132,3750,5132,韓戰,138
9685abf218c261ec710210913aa096ee,文中提及，用主體思想取代了馬克思列寧主義的指導意識形態地位為哪個單位?,1813,4055,7017,7423,1813,朝鮮官方,0
69915abcce8bbecbd421f2d6e3d8c92b,什麼於1899年時訂立?,573,1602,1716,5705,573,美式商法,55
364be7fa17365ccedf57fb1b944510a0,灣仔街市於何時建成？,3759,1270,4754,3561,3561,1937年,21
fb99adfb79dfbab3341150b674f44b80,蔣介石於1934年9月20日時在西安設立了哪一個機構以圍剿在西北之紅軍?,4453,7497,803,6490,4453,西北剿匪總司令部,139
30d7d66a3bacc07693028ef0495eff1e,《空的空間》的作者為那一國人？,4386,6043,4418,4470,4470,英國,246
1ff4bb95cebadb04ef6dcb26494fc3cb,於哪一年時由美國製造的團結號節點艙升空並與曙光號連接?,3934,2146,6490,221,3934,1998年,66
dcd078303aa03e90455663ceb2425006,牛津的書院的總收入中來自大學的有多少？,5551,5950,7883,4521,4521,四千七百萬,68
6bd5e20771a7d4023b987493c2843faa,《大漢和字典》和文中提到的哪一本收錄的字數相差最少？,3592,6988,6952,5950,6988,中文大字典,221
83936ecdaf4014630e10eaa9d18c76f5,哪一條溪分布於苗栗縣南部以及台中市北部?,1716,2184,6072,96,6072,大安溪,219
bf367574809e440d9cc8a708e4f4543f,世界自然基金會在哪一年成立?,7321,8973,5922,7049,8973,1961年,236
963c19da072b65f24a3bbbb5dbdaf67a,多次討伐北匈奴為竇固以及誰?,2322,7029,1081,5114,7029,竇憲,19
c64caf938d453191e9b6c5bb12f247a2,研究物質、能量及它們彼此之間的關係的是哪一門學科?,759,7195,4963,6952,759,物理學,0
d6d4a86ae5e8de153b6653d212500b63,劉裕於永初三年病重時任命四位顧命大臣輔助哪一位太子?,7630,6007,649,1574,6007,劉義符,206
ae93c67ed4f133497df0833bca3010e3,徐蚌會戰的結果是哪一方獲勝?,8264,1093,6952,8235,1093,解放軍,446
82ff62eecb6d22d996ee681bc33923be,有人視浸禮宗的起源於17世紀時，誰創立的施行浸禮小團體?,5361,7166,6836,2322,5361,英國牧師史密斯,15
1f7437545ceaa12c53a61188ad5c223d,文中提及倒幕派按兵不動是由於哪方面正當性的銳減?,8735,5950,8116,2968,8116,武力倒幕,220
fdf31e4fd295eebab982e28098c3f69f,《光學書》約在哪一年問世?,3142,144,6195,7716,144,西元1000年,91
f45a9cc1bf3278e459e8f1961f78cbd3,蒸汽渦輪發動機被運用於兩種發電方法，一種是火力發電，另一種是?,5662,4526,7155,3221,4526,核能發電,119
36f0a56cf9dc13baf29d4d3353fc3892,四位輔政大臣疑似篡改福臨的遺詔，這四位輔政大臣除了蘇克薩哈、特命索尼、鰲拜，還有哪一位?,8990,3586,1873,1238,8990,遏必隆,24
faa29e13a27258646a1e66e34d189df6,底格里斯河為何適於修建水電工程或是其他開發?,800,6985,1716,3830,3830,河水資源較豐富,188
74ef71be7b3e60f92f8672cf13bb48a8,參議院改選在星期幾,5154,8168,3462,1220,8168,星期二,232
6c90b2cc2e65dec219a1d404dc0515d0,王陽明在十歲時為甚麼要隨祖父赴京?,6111,657,5870,5922,657,父親高中狀元,5
a59ddf62d3a27d9b421c4466010d6e9a,英國最知名的聖誕樹立於哪一個廣場?,22,4672,2146,7124,4672,特拉法加廣場,144
7312c975946bf0f8cd0439d3010453e4,揚州地鐵的規劃中哪種線路最多？,1931,1169,1883,6952,1931,主城軌道,238
d21cd2edde2e80e2c5ca8110ebaa893e,叢枝菌根可以幫助植物吸收土壤中的什麼物質來適應陸地環境?,3047,8989,6049,7978,3047,無機鹽,74
2c15375cd056518b5f10823bea61e242,伽利略號太空飛行器的主要任務是?,5415,2990,4916,7794,4916,研究伽利略衛星,115
27b67344348f0a70bb4390383f47021c,漢武帝施行哪一政策，將上貢物品運往缺乏該類貨物的地區出售，舒緩漢武帝晚年的財政危機?,2322,6586,7497,6959,6586,均輸法,310
c78cbe87249cd0175092e364ffef0e1f,拜將壇、棧道以及什麼都為漢朝時期的文物古蹟?,8152,6811,7497,4613,8152,漢台,261
7ac5d96464157ce4b5e1b5659be197dc,誰希望用一座新球場取代華盛頓球場?,75,7497,2287,6490,2287,艾必斯,330
a11d63917f13b0d6eb78f28562d067ba,為何古希臘士兵缺乏制服？,2745,4055,6292,2328,6292,所有士兵的裝備全部都由自己購買,321
b882e6f89f418b82357c72f4f08165c7,台灣高鐵在哪一年正式動工?,2085,3422,6527,2146,3422,1999年,548
3a4f0590dc9d0d65b6b2ff448bebf3ec,中國歷史上規模最大的一套叢書是?,6952,8977,1355,3309,3309,《四庫全書》,0
dbb312a9b4762f1d01b6f73aeac57a52,胡適於什麼酒會上心臟病猝發病逝?,4808,5154,7497,2048,4808,中央研究院第五屆院士歡迎酒會,13
bfd4f73bbb4f9d1bf67f2c5a9e0c3a60,雅魯藏布江以其長度而言為中國境內第幾大河?,2889,6193,7571,6853,6853,第5大河,76
be227b04749c011cb5b0385497d7bede,128事變中由於誰的抵抗使得日軍無法進攻?,813,6977,3849,7402,813,蔡廷鍇將軍,197
432c3eb9c1f84c9f449f007624c89df4,首任民選臺北市市長是誰?,6182,8605,4057,1220,6182,吳三連,105
8c1643823949be14d05b9ba9c3e2c74d,以色列和什麼國家都成立於1948年？,3628,2322,8744,2624,2624,緬甸,115
18a5add6458caa83333b97d13db29bff,大於多少質量的恆星不能被稱為紅矮星？,1714,8264,92,5700,1714,0.25太陽質量,4
f468aa2082faa3df45d6fa2e2c486c98,徐昌市的高速公路網已經形成，且是什麼樣的形狀?,4889,4848,5950,372,372,米字型,167
bca7e9bde24714a60d250203ff63ab79,日本海軍的擴張之路是依靠著什麼政策?,3624,774,2608,2619,2619,複製改進創新,7
c61bc5922054362c976381528f1823ed,為何中國過去許多對演員的稱呼有著刻意貶損的意思？,6952,3414,7497,1769,3414,在中國過去戲劇的表演者身份並不高,122
408e629fe2575af2c737efd6e6ccaf18,巴登-符登堡在什麼時候成為神聖羅馬帝國的中心地區?,64,7509,3178,3052,3178,中世紀,439
48b7fb6df6153b927ecf356f178441b4,哪個機場於2015年12月10日奠基?,6594,2085,1076,2746,2746,岳陽三荷,622
786b5ddaebe968fa080d7d5eb5fae2e7,13世紀時的哈卡斯由於被哪個帝國襲擊而使得吉爾吉斯人的主體移居到吉爾吉斯斯坦?,3861,3965,4684,2322,4684,蒙古帝國,142
220c9988667ac42608ed2336da495a35,功臣廟於哪裡建立?,6357,2342,5585,4117,5585,雞鳴山,134
f22c3450669b665423a1be85d62a4bc2,大埔區的中心為哪裡?,1025,8605,4057,8721,8721,大埔新市鎮,333
83c493e37b5830a7dcb72d7589ed6d28,蔣公感恩堂位於台灣的哪一個縣市?,8982,7497,2146,6925,8982,高雄市,392
1b96d706dba0ad978ea7c5a984e22a6a,親共戰俘是如何對付要去台灣的戰俘的？,6398,4386,3301,5118,6398,使用包括活埋在內的手段,169
45eb4b62c54fbe4661afa3d650c9a6d5,民間投資重新召開股東臨時會是在哪個地點所舉行?,5582,1716,8767,8438,5582,富邦國際會議中心,495
562dee0e744824092d22653134bd1cee,律令制國家開始出現是於幾世紀時?,1716,2077,5485,3874,3874,7世紀,253
0fc7e48b09e5286957e4f0164553db7a,紫外線可分為近紫外線、中紫外線、遠紫外線，會造成曬傷的是哪一個?,3573,5161,6018,8989,6018,近紫外線,189
b7d174f4d9a17cfb93a7fc13f548e3b6,什麼誤導了中共,7017,5684,2726,7423,5684,反瞞產私分,214
4453af2dd608ebd5e36ef8fdea278a03,水和無機鹽是人體內的什麼的主要組成成分？,4118,7033,6690,7175,7033,無機物,169
3b2b94776f5e3df0d273bc1ce5128171,多明尼加的經濟的通貨膨脹發生於何時？,3936,6925,4935,1240,3936,1980年代初,230
3803b6f1bd3754716d866898a8259095,蘇利南的人口當中哪一族占了約三成左右？,2422,8264,5843,3865,2422,蘇利南克利奧爾人,122
a4125d962d08df1347704310ce7ed084,「牛津聯盟」舉辦辯論比賽的頻率為一周幾場？,5551,7571,1319,22,1319,一,293
8597f790422add3dc54e9378b85554d1,阿爾巴尼亞國旗上有什麼圖案?,2038,3331,2269,8330,8330,黑色的雙頭雄鷹,199
8b440c6333095929ca7dfbe5ec8461d2,學名名詞組合通常是基於何者文法?,2346,1135,7393,4854,2346,拉丁文,26
17c0869ba1f79db91f4adcbab198c6f7,後現代主義藝術運動造成哪一種手法再次受到重視?,6051,7497,4646,2322,6051,寫實主義手法,67
67c1ba20188ae2b47458426d23270ee3,小麥屬的野生種共有多少種？,3782,5464,6915,6952,3782,4,251
716faed15430f3bac69b7975145dd463,馬丁·路德的父母親熱誠地信仰哪一個宗教?,4794,4334,7452,6043,4794,天主教,101
9c300a2bc9ec3bc31ff9f854019777db,《魯迅作品全集》是由哪一間出版社出版的?,4956,4362,6765,3309,6765,台北風雲時代出版公司,242
95ba2055dfe6857231439dd183fdcf8b,猶太教必須嚴守律法以及什麼?,3602,7497,6284,3995,3602,十誡,55
c5292eeb67a781c979cf454c59b7dafa,教會於什麼事件之前可以對平民收什一稅？,795,2322,5436,4077,795,革命,53
1ec7efd9030ab6199946de14fefa144e,陳玉成在哪一年被處死?,8815,5922,254,3048,8815,同治元年,431
5dc247860f2ab924bbd8e22d629bd4d3,大倫敦不具有城市地位是由於英國的哪個制度?,6621,3290,6132,5950,6621,行政制度,25
268eca2e06ffbde370fb91f8a44b9224,愛沙尼亞首都以何著稱?,971,5397,8012,3623,8012,空氣品質良好,410
0681cc2eafb68bcf0175c0f27aba48d1,"39,000英畝大約是關島面積的百分之幾？",3597,6925,6573,4915,6573,29,347
54cdbb5bb6757b2720320f03a8667868,哪一個人在六七暴動後制定了《防止賄賂條例》?,1345,4166,8678,2059,4166,戴麟趾,10
7d1eff83b8e3d651e830ec46d1d67bdc,何者是動物界最高等的門?,8783,3040,6952,5464,3040,脊索動物門,0
5a43cfd4791009a7615e6c4eca3b7d6f,東歐地形長什麼樣子?,4640,1699,1762,3443,1699,大草原,413
9c40d840836a8885bd3ff426ac4ec91c,「新帝國主義」的期間強權的主要目標為？,2322,6218,2608,6479,6479,非洲,148
af0b57687797ef8495e9ca72ce1bbf64,搭載80386的電腦出來前一年康柏推出的電腦搭載了什麼處理器？,449,5041,7497,8845,449,80286,324
4d0f03a4fee9f5e34ebc4ad44f471f03,西方文明對其他文明的影響是哪一個世紀的思想家的辯論焦點之一?,7017,66,8587,7418,66,18世紀,1
69dcf71162b6e68fe82a206acc1d95cf,龍與地下城這款遊戲受哪一種文學作品的影響很深?,3393,1736,7706,2248,2248,奇幻小說,270
dc8f7e100f7fa3fa7eed4561177bc5c7,英格蘭的都鐸王朝所施行嚴格的出版物許可制度是由誰在1530年設立的?,4785,470,5950,7819,7819,英國國王亨利八世,324
1bcf5b67897dbb036ea192190bc69861,英國農業勞動力過剩是由於圈地運動以及什麼革命的後果?,7423,4395,1454,2322,4395,英國農業革命,44
1715b1c4aa8a77d23bfe32833082170f,戰俘警備隊是哪一軍隊派台灣特務潛入戰俘營並成立的？,6490,2322,6872,7294,7294,美軍,208
f2e6694f4d8bd2ab94af64569acb2fac,中華人民共和國的國慶日是幾月幾日?,6648,8101,3824,5747,8101,10月1日,122
443b2725c14486bb725b04e691c778eb,羅馬帝國的哪一個統治者在395年去世?,5922,2608,8323,7812,8323,狄奧多西一世,466
05ddcc3c31b620cbc392c6afccf90691,當時全世界最高的大廈位於目前北角的哪一個區域?,8264,7049,3014,1552,3014,北角舊樓區,178
c1f61919ae980c983d2d611380734b89,國際足球總會的遊戲是由什麼開發商製作的？,7044,8482,3393,3404,8482,美商藝電,136
0a33fa30e04b54ce915e82048174cdaf,『雙出說』的核心概念是?,8032,6952,7277,1825,7277,聖靈是出於聖父和聖子,375
852bb42b2f2bf2654f5d2d16f06e0a7e,主要進行有色金屬與稀有金屬開採的經濟區名為什麼?,3832,3497,1240,107,3497,布里色楞金斯克經濟區,16
6264071046d72b059706da259caa18f9,古拉索島當地大多數人除了信奉天主教，還包括新教、衛理宗以及哪一教?,5950,5224,3678,5760,5224,安息日會,47
ff7f0e07cffa89649ba52dec6f0ef895,德國於何年統一?,7698,5022,1680,128,5022,1990年,129
329ebf12fb6bed8238ba4c07b486e262,明朝在哪一年開始專行衛制?,3048,1680,1147,5922,1147,1395年,463
49521ecfa3cfd49037ebce9f69a17615,哪一顆恆星是目前發現的恆星中年紀最大的？,2064,809,3265,92,3265,瑪土撒拉恆星,101
afdebc467e79128d71ff118915f0ee50,法國首部憲法何時開始實行?,3802,6510,8579,5826,5826,1793年,121
28b6c20bc736803591b282239f6816b5,阿拉伯國家聯盟以什麼來作為其成員資格?,1194,5974,1206,7023,1194,文化因素,134
549a92afad4c7f5ba3ae00a09a679d3f,聲樂家一詞來自何語言?,7497,1680,6334,7393,6334,義大利語,238
56b6e652accd8842b727e4e5a27cb735,於新青年上發表文章擁護德先生和賽先生為誰?,1450,3619,7497,2217,3619,陳獨秀,78
c4c8adba4394b80ec8d6bca41b760bb6,湯姆斯·巴塞特，在美國獨立戰爭期間是一名保皇黨，意思也就是他將保持對誰的忠誠?,2236,697,7497,1900,2236,英國君主,27
a28f3872080845f58d7580c673a9c1ec,津輕半島的平原是位於它的哪區?,5976,2355,7049,8222,8222,西部,21
f7437c75f882bc883d097b2485d71f06,位階比少將低比中校高的軍官是哪一位階？,7497,3871,6322,8130,8130,上校,42
2abf8f32a2af19096b787f873e9a0384,10月17日對科爾斯塔進行了採訪的中文網為哪一家媒體?,4499,4087,6876,3360,4499,德國之聲,317
e90ebf876ceac5ab2cf32171ffc0b8f0,美國總統在外交政策方面的主要顧問是誰?,5881,2795,1358,4785,1358,美國國務卿,235
